source_image,status,reconstruction_path,dorsal_score,view_ok,equation,a,b,c,d,m1,q1,m2,q2,kx,h1,k1,r1,h2,k2,r2,detail_mean
nhmuk_1291274842.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_1291274842_math.png,0.708766,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.350585,6.464174,4.900208,2.023539,-0.523906,-0.051290,0.505732,-0.055379,-0.000499,-0.361136,0.001363,0.417609,0.361136,-0.001363,0.419427,0.007483
nhmuk_1291301040.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_1291301040_math.png,0.727154,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.453458,6.142095,4.444754,2.488116,-0.507447,-0.062885,0.557265,-0.051675,-0.002776,-0.356886,-0.003736,0.419255,0.356886,0.003736,0.414274,0.024488
nhmuk_1291301097.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_1291301097_math.png,0.720644,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.501779,6.119519,4.360557,2.582693,-0.499715,-0.063697,0.560877,-0.049936,-0.003197,-0.356177,-0.004587,0.420028,0.356177,0.004587,0.413912,0.025104
nhmuk_1291301102.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_1291301102_math.png,0.743218,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.289402,6.042153,4.402045,2.484755,-0.533696,-0.066483,0.573256,-0.057582,-0.002990,-0.357528,-0.002967,0.416630,0.357528,0.002967,0.412674,0.036841
nhmuk_1291302659.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_1291302659_math.png,0.699313,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.408012,6.058392,4.345405,2.553629,-0.514718,-0.065898,0.570657,-0.053312,-0.003273,-0.356504,-0.004195,0.418528,0.356504,0.004195,0.412934,0.021037
nhmuk_1291309813.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_1291309813_math.png,0.702273,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.964736,6.748096,5.073936,2.160884,-0.425642,-0.041069,0.460305,-0.033270,0.000370,-0.357834,-0.002600,0.427436,0.357834,0.002600,0.423970,0.038872
nhmuk_1291312828.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_1291312828_math.png,0.698724,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.997057,6.924111,5.286568,1.957699,-0.420471,-0.034732,0.432142,-0.032106,0.001433,-0.359271,-0.000875,0.427953,0.359271,0.000875,0.426786,0.002344
nhmuk_2294932313.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2294932313_math.png,0.735368,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.025973,7.131238,5.511787,2.393719,-0.415844,-0.027275,0.399002,-0.031065,0.002559,-0.361053,0.001263,0.428416,0.361053,-0.001263,0.430100,0.059633
nhmuk_2446090712.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090712_math.png,0.746114,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.612557,6.560606,4.881810,2.287543,-0.481991,-0.047818,0.490303,-0.045948,-0.000591,-0.359480,-0.000623,0.421801,0.359480,0.000623,0.420970,0.057254
nhmuk_2446090737.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090737_math.png,0.770476,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.783447,6.873385,5.050215,2.202961,-0.454649,-0.036558,0.440258,-0.039796,0.000251,-0.360899,0.001079,0.424535,0.360899,-0.001079,0.425974,0.044052
nhmuk_2446090764.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090764_math.png,0.686272,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.004777,6.955909,5.208699,2.190153,-0.419236,-0.033587,0.427055,-0.031828,0.001043,-0.359511,-0.000586,0.428076,0.359511,0.000586,0.427295,0.046110
nhmuk_2446090767.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090767_math.png,0.778431,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.795133,6.901860,5.053330,2.203520,-0.452779,-0.035533,0.435702,-0.039375,0.000267,-0.361067,0.001281,0.424722,0.361067,-0.001281,0.426430,0.046408
nhmuk_2446090768.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090768_math.png,0.769727,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.879381,6.843243,5.122776,2.223670,-0.439299,-0.037643,0.445081,-0.036342,0.000614,-0.359639,-0.000434,0.426070,0.359639,0.000434,0.425492,0.052850
nhmuk_2446090780.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090780_math.png,0.718169,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.906619,7.008478,5.061508,2.257377,-0.434941,-0.031695,0.418644,-0.035362,0.000308,-0.361019,0.001222,0.426506,0.361019,-0.001222,0.428136,0.058579
nhmuk_2446090806.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090806_math.png,0.794990,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.791257,6.878546,5.022506,2.248479,-0.453399,-0.036372,0.439433,-0.039515,0.000113,-0.360873,0.001047,0.424660,0.360873,-0.001047,0.426057,0.053685
nhmuk_2446090833.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090833_math.png,0.789736,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.887630,7.002224,5.049348,2.279229,-0.437979,-0.031920,0.419644,-0.036045,0.000247,-0.361146,0.001375,0.426202,0.361146,-0.001375,0.428036,0.064369
nhmuk_2446090894.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090894_math.png,0.773266,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.771797,6.742464,5.028787,2.233383,-0.456512,-0.041271,0.461206,-0.040215,0.000144,-0.359707,-0.000352,0.424349,0.359707,0.000352,0.423879,0.058914
nhmuk_2446090895.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090895_math.png,0.687149,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.938827,6.897030,5.158239,2.206201,-0.429788,-0.035707,0.436475,-0.034202,0.000791,-0.359582,-0.000502,0.427021,0.359582,0.000502,0.426352,0.047653
nhmuk_2446090898.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090898_math.png,0.783737,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.871057,7.000368,5.109931,2.193331,-0.440631,-0.031987,0.419941,-0.036642,0.000550,-0.361293,0.001552,0.425937,0.361293,-0.001552,0.428006,0.060660
nhmuk_2446090900.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090900_math.png,0.808212,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.857904,6.978288,5.031472,2.263967,-0.442735,-0.032782,0.423474,-0.037115,0.000157,-0.361204,0.001445,0.425726,0.361204,-0.001445,0.427653,0.065079
nhmuk_2446090901.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090901_math.png,0.773711,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.768206,6.861665,4.997892,2.258521,-0.457087,-0.036980,0.442134,-0.040345,-0.000011,-0.360935,0.001122,0.424291,0.360935,-0.001122,0.425787,0.052395
nhmuk_2446090953.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090953_math.png,0.755119,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.311765,7.263732,5.433474,2.128404,-0.370118,-0.022506,0.377803,-0.020776,0.002167,-0.359520,-0.000576,0.432988,0.359520,0.000576,0.432220,0.042522
nhmuk_2446090955.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090955_math.png,0.770677,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.001497,6.954585,5.209008,2.173576,-0.419761,-0.033635,0.427266,-0.031946,0.001045,-0.359531,-0.000563,0.428024,0.359531,0.000563,0.427273,0.051323
nhmuk_2446090992.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446090992_math.png,0.764204,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.216794,7.090985,5.232895,2.291475,-0.385313,-0.028725,0.405442,-0.024195,0.001164,-0.358742,-0.001510,0.431469,0.358742,0.001510,0.429456,0.073208
nhmuk_2446091444.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091444_math.png,0.818848,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.414958,6.646273,4.786591,2.402506,-0.513607,-0.044734,0.476596,-0.053062,-0.001067,-0.362313,0.002776,0.418639,0.362313,-0.002776,0.422340,0.073804
nhmuk_2446091543.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091543_math.png,0.808691,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.679030,6.868453,5.011312,2.262185,-0.471355,-0.036736,0.441048,-0.043555,0.000057,-0.361894,0.002273,0.422864,0.361894,-0.002273,0.425895,0.058341
nhmuk_2446091568.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091568_math.png,0.817167,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.432323,6.623532,4.775632,2.356918,-0.510828,-0.045553,0.480235,-0.052436,-0.001122,-0.361912,0.002295,0.418917,0.361912,-0.002295,0.421977,0.068174
nhmuk_2446091576.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091576_math.png,0.797830,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.691999,6.639656,4.964990,2.306669,-0.469280,-0.044972,0.477655,-0.043088,-0.000175,-0.359477,-0.000628,0.423072,0.359477,0.000628,0.422234,0.046338
nhmuk_2446091577.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091577_math.png,0.787813,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.939759,6.900661,5.169508,2.199296,-0.429639,-0.035576,0.435894,-0.034169,0.000848,-0.359609,-0.000469,0.427036,0.359609,0.000469,0.426411,0.042728
nhmuk_2446091579.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091579_math.png,0.810199,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.570674,6.736610,4.884421,2.360895,-0.488692,-0.041482,0.462142,-0.047456,-0.000578,-0.361659,0.001991,0.421131,0.361659,-0.001991,0.423786,0.067670
nhmuk_2446091584.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091584_math.png,0.819839,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.480837,6.700554,4.821525,2.391892,-0.503066,-0.042780,0.467911,-0.050690,-0.000892,-0.362197,0.002637,0.419693,0.362197,-0.002637,0.423209,0.069338
nhmuk_2446091911.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091911_math.png,0.794343,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.645811,6.862565,5.043606,2.230451,-0.476670,-0.036948,0.441990,-0.044751,0.000218,-0.362168,0.002601,0.422333,0.362168,-0.002601,0.425801,0.052140
nhmuk_2446091912.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446091912_math.png,0.764699,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.547967,6.732901,4.864316,2.342484,-0.492325,-0.041616,0.462736,-0.048273,-0.000678,-0.361849,0.002219,0.420767,0.361849,-0.002219,0.423726,0.062242
